DATE,거래단위,평균가격(원),총거래물량(kg),총거래금액(원),시장명,법인명,품목명,품종명,산지명,산지시군명,등급명
2020-02,10kg상자,16429.62962962963,270.0,443600,대구,농협북대구(공),오이,가시오이,경북,군위군,.
2020-02,10kg상자,45000,250.0,1125000,대구,농협북대구(공),오이,가시오이,부산,강서구,특
2020-02,10kg상자,34780,250.0,869500,대구,대양청과,오이,가시오이,경상남도,함안군,상
2020-02,10kg상자,13130.4347826087,230.0,302000,대구,효성청과,오이,가시오이,경상남도,밀양시,보통
2020-02,10kg상자,18775,200.0,375500,대구,효성청과,오이,가시오이,경상남도,창원시,보통
2020-02,10kg상자,14176.47058823529,170.0,241000,대구,농협북대구(공),오이,가시오이,대구,북구,등외
2020-02,10kg상자,18718.75,160.0,299500,대구,대양청과,오이,가시오이,경상남도,밀양시,상
2020-02,10kg상자,24400,150.0,366000,대구,대양청과,오이,가시오이,경상남도,함안군,보통
2020-02,10kg상자,19333.33333333333,150.0,290000,대구,효성청과,오이,가시오이,경상북도,칠곡군,7등
2020-02,10kg상자,17571.42857142857,140.0,246000,대구,효성청과,오이,가시오이,부산광역시,부산광역시,보통
2020-02,45kg상자,29500,135.0,88500,대구,효성청과,오이,가시오이,경상북도,의성군,상
2020-02,10kg상자,20541.66666666667,120.0,246500,대구,효성청과,오이,가시오이,경상남도,합천군,상
2020-02,10kg상자,20000,120.0,240000,대구,대구중앙청과,오이,가시오이,경상북도,경산시,4등
2020-02,10kg상자,26960,100.0,269600,대구,대구원협(공),오이,가시오이,대구,북구,5등
2020-02,10kg상자,22500,100.0,225000,대구,대구중앙청과,오이,가시오이,경상남도,창녕군,5등
2020-02,10kg상자,37500,90.0,337500,대구,대구중앙청과,오이,가시오이,경상북도,경산시,상
2020-02,10kg상자,30500,80.0,244000,대구,대구중앙청과,오이,가시오이,경상북도,경산시,보통
2020-02,10kg상자,25625,80.0,205000,대구,대구중앙청과,오이,가시오이,경상북도,의성군,5등
2020-02,10kg상자,44000,70.0,308000,대구,대양청과,오이,가시오이,경상남도,창원시,특
2020-02,10kg상자,15666.66666666667,60.0,94000,대구,대양청과,오이,가시오이,경상남도,밀양시,보통
2020-02,10kg상자,11416.66666666667,60.0,68500,대구,대구중앙청과,오이,가시오이,경상북도,청송군,보통
2020-02,10kg상자,48500,50.0,242500,대구,대구중앙청과,오이,가시오이,경상북도,경산시,특
2020-02,10kg상자,28000,50.0,140000,대구,농협북대구(공),오이,가시오이,대구광역시,대구광역시,5등
2020-02,10kg상자,30000,40.0,120000,대구,대구중앙청과,오이,가시오이,경상남도,함안군,5등
2020-02,10kg상자,12000,40.0,48000,대구,대구중앙청과,오이,가시오이,경상남도,창녕군,4등
2020-02,10kg상자,36000,30.0,108000,대구,대양청과,오이,가시오이,경상남도,창원시,상
2020-02,10kg상자,23500,30.0,70500,대구,대양청과,오이,가시오이,대구광역시,달성군,상
2020-02,10kg상자,23000,30.0,69000,대구,농협북대구(공),오이,가시오이,경북,칠곡군,보통
2020-02,10kg상자,19000,30.0,57000,대구,대구원협(공),오이,가시오이,경남,창녕군,5등
2020-02,10kg상자,17166.66666666667,30.0,51500,대구,대구중앙청과,오이,가시오이,경상북도,칠곡군,보통
2020-02,10kg상자,13000,30.0,39000,대구,효성청과,오이,가시오이,경상북도,군위군,등외
2020-02,12kg상자,20000,24.0,40000,대구,효성청과,오이,가시오이,경상남도,창녕군,보통
2020-02,10kg상자,36000,20.0,72000,대구,농협북대구(공),오이,가시오이,대구광역시,대구광역시,상
2020-02,10kg상자,28000,20.0,56000,대구,대양청과,오이,가시오이,대구광역시,달성군,특
2020-02,10kg상자,26500,20.0,53000,대구,대양청과,오이,가시오이,경상남도,창원시,보통
2020-02,10kg상자,25000,20.0,50000,대구,대구중앙청과,오이,가시오이,경상북도,칠곡군,상
2020-02,10kg상자,18500,20.0,37000,대구,대양청과,오이,가시오이,대구광역시,달성군,보통
2020-02,7kg상자,7500,14.0,15000,대구,효성청과,오이,가시오이,경상남도,창녕군,보통
2020-02,10kg상자,29000,10.0,29000,대구,농협북대구(공),오이,가시오이,부산,강서구,상
2020-02,10kg상자,20000,10.0,20000,대구,대양청과,오이,가시오이,경상남도,창원시,4등
2020-02,10kg상자,20000,10.0,20000,대구,효성청과,오이,가시오이,경상북도,칠곡군,5등
2020-02,10kg상자,18000,10.0,18000,대구,대양청과,오이,가시오이,경상남도,밀양시,등외
2020-02,10kg상자,15500,10.0,15500,대구,대양청과,오이,가시오이,대구광역시,달성군,4등
2020-02,9kg상자,19000,9.0,19000,대구,효성청과,오이,가시오이,경상남도,창녕군,상
2020-02,8kg상자,10000,8.0,10000,대구,효성청과,오이,가시오이,경상남도,창녕군,상
2020-02,7kg상자,10500,7.0,10500,대구,효성청과,오이,가시오이,경상남도,창녕군,특
2020-02,6kg상자,14500,6.0,14500,대구,효성청과,오이,가시오이,경상남도,창녕군,상
2020-01,10kg상자,43372.9966002914,41180.0,178610000,대구,대양청과,오이,가시오이,경상북도,군위군,특
2020-01,10kg상자,41306.58888126287,29140.0,120367400,대구,효성청과,오이,가시오이,경상남도,창녕군,특
2020-01,10kg상자,41881.35922330097,25750.0,107844500,대구,대구중앙청과,오이,가시오이,경상남도,함안군,특
2020-01,10kg상자,37523.70960973563,23830.0,89419000,대구,대양청과,오이,가시오이,경상북도,군위군,상
2020-01,10kg상자,38393.16799251287,21370.0,82046200,대구,효성청과,오이,가시오이,경상북도,칠곡군,특
2020-01,10kg상자,30947.77031154551,16370.0,50661500,대구,대양청과,오이,가시오이,경상북도,군위군,보통
2020-01,10kg상자,42251.27551020408,15680.0,66250000,대구,효성청과,오이,가시오이,경상남도,함안군,특
2020-01,10kg상자,33117.03260146374,15030.0,49774900,대구,효성청과,오이,가시오이,경상남도,창녕군,상
2020-01,10kg상자,35351.30609511051,14930.0,52779500,대구,대구중앙청과,오이,가시오이,경상북도,군위군,상
2020-01,10kg상자,41418.62068965517,14500.0,60057000,대구,대양청과,오이,가시오이,경상남도,함안군,특
2020-01,10kg상자,36044.02560455192,14060.0,50677900,대구,효성청과,오이,가시오이,경상북도,군위군,상
2020-01,10kg상자,43361.73104434907,13980.0,60619700,대구,효성청과,오이,가시오이,경상북도,군위군,특
2020-01,10kg상자,43031.20243531202,13140.0,56543000,대구,대구중앙청과,오이,가시오이,경상북도,군위군,특
2020-01,10kg상자,36546.01479046836,12170.0,44476500,대구,대양청과,오이,가시오이,경북,칠곡군,특
2020-01,10kg상자,28659.16955017301,11560.0,33130000,대구,대구중앙청과,오이,가시오이,경상북도,군위군,보통
2020-01,10kg상자,31362.37424547284,9940.0,31174200,대구,효성청과,오이,가시오이,경상북도,칠곡군,상
2020-01,10kg상자,29516.72354948806,8790.0,25945200,대구,효성청과,오이,가시오이,경상북도,군위군,보통
2020-01,10kg상자,23707.71889400922,8680.0,20578300,대구,효성청과,오이,가시오이,경상북도,칠곡군,보통
2020-01,10kg상자,24234.93234932349,8130.0,19703000,대구,대양청과,오이,가시오이,경상북도,군위군,4등
2020-01,10kg상자,31627.80548628429,8020.0,25365500,대구,대구중앙청과,오이,가시오이,경상남도,함안군,상
2020-01,10kg상자,32025.95419847328,6550.0,20977000,대구,효성청과,오이,가시오이,경상남도,함안군,상
2020-01,10kg상자,39272.95081967213,6100.0,23956500,대구,대양청과,오이,가시오이,경상남도,창원시,특
2020-01,10kg상자,35637.77403035413,5930.0,21133200,대구,대구원협(공),오이,가시오이,대구,북구,특
2020-01,10kg상자,37430.4347826087,5750.0,21522500,대구,대양청과,오이,가시오이,경상남도,창녕군,특
2020-01,10kg상자,38256.22775800712,5620.0,21500000,대구,대양청과,오이,가시오이,경상북도,구미시,특
2020-01,10kg상자,38289.62432915921,5590.0,21403900,대구,효성청과,오이,가시오이,대구광역시,달성군,특
2020-01,10kg상자,22907.84671532847,5480.0,12553500,대구,대양청과,오이,가시오이,경북,칠곡군,보통
2020-01,10kg상자,22332.08955223881,5360.0,11970000,대구,대구중앙청과,오이,가시오이,경상북도,군위군,4등
2020-01,10kg상자,18328.48948374761,5230.0,9585800,대구,효성청과,오이,가시오이,경상북도,칠곡군,4등
2020-01,10kg상자,43194.9806949807,5180.0,22375000,대구,대구중앙청과,오이,가시오이,경상북도,의성군,특
2020-01,10kg상자,22372.06823027719,4690.0,10492500,대구,효성청과,오이,가시오이,경상남도,함안군,보통
2020-01,10kg상자,31737.12446351931,4660.0,14789500,대구,대양청과,오이,가시오이,경북,칠곡군,상
2020-01,10kg상자,36544.66230936819,4590.0,16774000,대구,대양청과,오이,가시오이,대구광역시,달성군,특
2020-01,10kg상자,39762.63736263736,4550.0,18092000,대구,대구중앙청과,오이,가시오이,경상남도,창원시,특
2020-01,10kg상자,18975.82417582417,4550.0,8634000,대구,대구중앙청과,오이,가시오이,경상남도,함안군,보통
2020-01,10kg상자,21100.45045045045,4440.0,9368600,대구,효성청과,오이,가시오이,경상남도,창녕군,보통
2020-01,10kg상자,35801.67064439141,4190.0,15000900,대구,농협북대구(공),오이,가시오이,경북,칠곡군,특
2020-01,10kg상자,45270.98321342926,4170.0,18878000,대구,농협북대구(공),오이,가시오이,경상남도,창녕군,특
2020-01,10kg상자,37870.61994609165,3710.0,14050000,대구,대구중앙청과,오이,가시오이,경상남도,창녕군,특
2020-01,10kg상자,45457.86516853933,3560.0,16183000,대구,대구중앙청과,오이,가시오이,경상북도,경산시,특
2020-01,10kg상자,33667.13483146067,3560.0,11985500,대구,대구중앙청과,오이,가시오이,경상남도,창녕군,상
2020-01,10kg상자,41336.25730994152,3420.0,14137000,대구,대구중앙청과,오이,가시오이,경상북도,상주시,특
2020-01,10kg상자,23839.05325443787,3380.0,8057600,대구,효성청과,오이,가시오이,경상북도,군위군,4등
2020-01,10kg상자,16249.24924924925,3330.0,5411000,대구,대구중앙청과,오이,가시오이,경상북도,군위군,8등
2020-01,10kg상자,36573.13915857605,3090.0,11301100,대구,대구원협(공),오이,가시오이,대구,북구,상
2020-01,10kg상자,35146.34146341463,2870.0,10087000,대구,대구중앙청과,오이,가시오이,경상북도,청송군,특
2020-01,10kg상자,38517.54385964912,2850.0,10977500,대구,농협북대구(공),오이,가시오이,경남,창녕군,특
2020-01,10kg상자,46275.6183745583,2830.0,13096000,대구,효성청과,오이,가시오이,경상남도,창원시,특
2020-01,10kg상자,35791.81494661922,2810.0,10057500,대구,대구중앙청과,오이,가시오이,경상북도,의성군,상
2020-01,10kg상자,31824.90272373541,2570.0,8179000,대구,대양청과,오이,가시오이,경상남도,함안군,상
2020-01,10kg상자,15829.43925233645,2140.0,3387500,대구,효성청과,오이,가시오이,경상남도,함안군,4등
2020-01,10kg상자,16271.63461538462,2080.0,3384500,대구,대양청과,오이,가시오이,경북,칠곡군,4등
2020-01,10kg상자,28139.70588235294,2040.0,5740500,대구,대양청과,오이,가시오이,경상남도,창녕군,상
2020-01,10kg상자,16785.71428571429,1960.0,3290000,대구,대양청과,오이,가시오이,경상북도,군위군,등외
2020-01,10kg상자,33463.35078534031,1910.0,6391500,대구,효성청과,오이,가시오이,경상북도,의성군,상
2020-01,10kg상자,42870.27027027027,1850.0,7931000,대구,농협북대구(공),오이,가시오이,대구,북구,특
2020-01,10kg상자,20042.37288135593,1770.0,3547500,대구,대구중앙청과,오이,가시오이,경상남도,창녕군,보통
2020-01,10kg상자,35408.57142857143,1750.0,6196500,대구,대구중앙청과,오이,가시오이,경상북도,상주시,상
2020-01,10kg상자,31488.50574712644,1740.0,5479000,대구,대양청과,오이,가시오이,경상남도,창원시,상
2020-01,10kg상자,33559.88372093023,1720.0,5772300,대구,대구원협(공),오이,가시오이,대구,달성군,특
2020-01,10kg상자,36790.6432748538,1710.0,6291200,대구,농협북대구(공),오이,가시오이,경상남도,창녕군,상
2020-01,10kg상자,30778.78787878788,1650.0,5078500,대구,대양청과,오이,가시오이,대구광역시,달성군,상
2020-01,10kg상자,42555.19480519481,1540.0,6553500,대구,대구원협(공),오이,가시오이,경남,합천군,특
2020-01,10kg상자,33801.30718954248,1530.0,5171600,대구,농협북대구(공),오이,가시오이,경북,칠곡군,상
2020-01,10kg상자,32851.70068027211,1470.0,4829200,대구,효성청과,오이,가시오이,대구광역시,달성군,상
2020-01,10kg상자,42652.77777777778,1440.0,6142000,대구,대양청과,오이,가시오이,경상남도,밀양시,특
2020-01,10kg상자,35924.46043165468,1390.0,4993500,대구,대구중앙청과,오이,가시오이,경상북도,경산시,상
2020-01,10kg상자,30802.9197080292,1370.0,4220000,대구,농협북대구(공),오이,가시오이,경남,합천군,특
2020-01,10kg상자,22160.30534351145,1310.0,2903000,대구,대양청과,오이,가시오이,대구광역시,달성군,보통
2020-01,10kg상자,21105.51181102362,1270.0,2680400,대구,대구원협(공),오이,가시오이,대구,북구,보통
2020-01,10kg상자,23824.78632478632,1170.0,2787500,대구,대양청과,오이,가시오이,경상남도,창원시,보통
2020-01,10kg상자,30218.18181818182,1100.0,3324000,대구,대양청과,오이,가시오이,경북,칠곡군,등외
2020-01,10kg상자,36565.65656565657,990.0,3620000,대구,효성청과,오이,가시오이,경상남도,창원시,상
2020-01,10kg상자,31772.72727272727,990.0,3145500,대구,대구중앙청과,오이,가시오이,경상남도,창원시,상
2020-01,10kg상자,14525.77319587629,970.0,1409000,대구,대양청과,오이,가시오이,대구광역시,달성군,4등
2020-01,10kg상자,22430.85106382979,940.0,2108500,대구,대양청과,오이,가시오이,경상남도,함안군,보통
2020-01,10kg상자,37960.22727272727,880.0,3340500,대구,효성청과,오이,가시오이,경상남도,밀양시,특
2020-01,10kg상자,33895.34883720931,860.0,2915000,대구,대양청과,오이,가시오이,경상남도,창원시,등외
2020-01,10kg상자,32224.41860465116,860.0,2771300,대구,대구원협(공),오이,가시오이,대구,달성군,상
2020-01,10kg상자,22878.04878048781,820.0,1876000,대구,대구중앙청과,오이,가시오이,경상북도,의성군,보통
2020-01,10kg상자,19464.63414634146,820.0,1596100,대구,대구원협(공),오이,가시오이,대구,북구,등외
2020-01,10kg상자,25875,800.0,2070000,대구,대구중앙청과,오이,가시오이,경상북도,상주시,보통
2020-01,10kg상자,12425.67567567567,740.0,919500,대구,대구중앙청과,오이,가시오이,경상남도,함안군,4등
2020-01,10kg상자,31046.57534246575,730.0,2266400,대구,농협북대구(공),오이,가시오이,대구,북구,상
2020-01,10kg상자,32222.22222222222,720.0,2320000,대구,대구중앙청과,오이,가시오이,경상북도,청송군,상
2020-01,10kg상자,23963.88888888889,720.0,1725400,대구,효성청과,오이,가시오이,대구광역시,달성군,보통
2020-01,10kg상자,19370,700.0,1355900,대구,대구원협(공),오이,가시오이,대구,달성군,보통
2020-01,10kg상자,23313.43283582089,670.0,1562000,대구,대구중앙청과,오이,가시오이,경상남도,창원시,보통
2020-01,10kg상자,28789.39393939394,660.0,1900100,대구,농협북대구(공),오이,가시오이,경북,칠곡군,5등
2020-01,10kg상자,30381.53846153846,650.0,1974800,대구,농협북대구(공),오이,가시오이,경남,창녕군,상
2020-01,10kg상자,18647.61904761905,630.0,1174800,대구,농협북대구(공),오이,가시오이,경북,칠곡군,보통
2020-01,10kg상자,17874.60317460317,630.0,1126100,대구,대구원협(공),오이,가시오이,대구,달성군,등외
2020-01,10kg상자,41258.33333333334,600.0,2475500,대구,대양청과,오이,가시오이,경상남도,창녕군,등외
2020-01,10kg상자,25083.33333333333,600.0,1505000,대구,농협북대구(공),오이,가시오이,경상남도,창녕군,5등
2020-01,10kg상자,19576.66666666667,600.0,1174600,대구,효성청과,오이,가시오이,경상북도,군위군,5등
2020-01,10kg상자,49741.37931034483,580.0,2885000,대구,효성청과,오이,가시오이,부산광역시,부산광역시,특
2020-01,10kg상자,28368.42105263158,570.0,1617000,대구,대구중앙청과,오이,가시오이,경상북도,경산시,보통
2020-01,10kg상자,27122.80701754386,570.0,1546000,대구,대양청과,오이,가시오이,경상북도,구미시,상
2020-01,10kg상자,11946.42857142857,560.0,669000,대구,대양청과,오이,가시오이,경상남도,창녕군,보통
2020-01,10kg상자,34373.58490566038,530.0,1821800,대구,효성청과,오이,가시오이,경상북도,경산시,특
2020-01,10kg상자,15230,500.0,761500,대구,대구중앙청과,오이,가시오이,경상북도,고령군,보통
2020-01,10kg상자,29875,480.0,1434000,대구,효성청과,오이,가시오이,경상남도,창원시,보통
2020-01,10kg상자,32804.34782608696,460.0,1509000,대구,대구중앙청과,오이,가시오이,경상남도,함안군,5등
2020-01,10kg상자,14111.11111111111,450.0,635000,대구,대양청과,오이,가시오이,대구광역시,달성군,등외
2020-01,10kg상자,31886.36363636364,440.0,1403000,대구,농협북대구(공),오이,가시오이,경북,안동시,특
2020-01,10kg상자,37738.09523809524,420.0,1585000,대구,효성청과,오이,가시오이,경상북도,의성군,특
2020-01,10kg상자,26552.63157894737,380.0,1009000,대구,대구중앙청과,오이,가시오이,대구광역시,대구광역시,상
2020-01,10kg상자,27102.94117647059,340.0,921500,대구,효성청과,오이,가시오이,경상북도,경산시,보통
2020-01,10kg상자,8941.176470588236,340.0,304000,대구,효성청과,오이,가시오이,경상북도,칠곡군,7등
2020-01,10kg상자,35924.24242424242,330.0,1185500,대구,대구중앙청과,오이,가시오이,경상북도,의성군,5등
2020-01,10kg상자,32870.96774193548,310.0,1019000,대구,효성청과,오이,가시오이,경상북도,경산시,상
2020-01,10kg상자,31122.58064516129,310.0,964800,대구,농협북대구(공),오이,가시오이,대구광역시,대구광역시,상
2020-01,10kg상자,19887.09677419355,310.0,616500,대구,대양청과,오이,가시오이,경상북도,구미시,보통
2020-01,10kg상자,19150,280.0,536200,대구,효성청과,오이,가시오이,경상북도,경산시,4등
2020-01,10kg상자,17592.59259259259,270.0,475000,대구,농협북대구(공),오이,가시오이,대구,북구,5등
2020-01,10kg상자,39000,260.0,1014000,대구,농협북대구(공),오이,가시오이,부산,강서구,특
2020-01,10kg상자,21538.46153846154,260.0,560000,대구,효성청과,오이,가시오이,경상남도,밀양시,보통
2020-01,10kg상자,21192.30769230769,260.0,551000,대구,대구중앙청과,오이,가시오이,대구광역시,대구광역시,보통
2020-01,10kg상자,29640,250.0,741000,대구,대양청과,오이,가시오이,경상남도,밀양시,상
2020-01,10kg상자,27400,250.0,685000,대구,효성청과,오이,가시오이,경상남도,밀양시,상
2020-01,10kg상자,19392,250.0,484800,대구,농협북대구(공),오이,가시오이,경북,안동시,5등
2020-01,10kg상자,18660,250.0,466500,대구,대양청과,오이,가시오이,경상남도,창원시,4등
2020-01,10kg상자,16584,250.0,414600,대구,효성청과,오이,가시오이,경상북도,경산시,5등
2020-01,10kg상자,20725,240.0,497400,대구,농협북대구(공),오이,가시오이,경남,창녕군,5등
2020-01,10kg상자,17045.45454545454,220.0,375000,대구,대양청과,오이,가시오이,경상남도,함안군,4등
2020-01,10kg상자,17976.19047619048,210.0,377500,대구,대양청과,오이,가시오이,경상남도,밀양시,보통
2020-01,10kg상자,44263.15789473684,190.0,841000,대구,농협북대구(공),오이,가시오이,대구광역시,대구광역시,특
2020-01,10kg상자,18010.52631578947,190.0,342200,대구,농협북대구(공),오이,가시오이,경북,칠곡군,등외
2020-01,10kg상자,31611.11111111111,180.0,569000,대구,농협북대구(공),오이,가시오이,대구,북구,.
2020-01,10kg상자,17944.44444444445,180.0,323000,대구,대구중앙청과,오이,가시오이,경상북도,고령군,상
2020-01,10kg상자,25500,160.0,408000,대구,대구중앙청과,오이,가시오이,경상남도,합천군,특
2020-01,10kg상자,40666.66666666666,150.0,610000,대구,효성청과,오이,가시오이,부산광역시,부산광역시,상
2020-01,10kg상자,20366.66666666667,150.0,305500,대구,대구중앙청과,오이,가시오이,경상북도,고령군,특
2020-01,10kg상자,14500,130.0,188500,대구,효성청과,오이,가시오이,경상남도,창녕군,4등
2020-01,10kg상자,44250,120.0,531000,대구,대구원협(공),오이,가시오이,경남,합천군,상
2020-01,10kg상자,31833.33333333333,120.0,382000,대구,대구중앙청과,오이,가시오이,대구광역시,대구광역시,특
2020-01,10kg상자,22000,120.0,264000,대구,농협북대구(공),오이,가시오이,-,-,특
2020-01,10kg상자,20166.66666666667,120.0,242000,대구,효성청과,오이,가시오이,경상북도,의성군,보통
2020-01,10kg상자,19750,120.0,237000,대구,대구중앙청과,오이,가시오이,경상북도,경산시,4등
2020-01,10kg상자,16041.66666666667,120.0,192500,대구,대구중앙청과,오이,가시오이,경상북도,의성군,8등
2020-01,10kg상자,15833.33333333333,120.0,190000,대구,농협북대구(공),오이,가시오이,경북,안동시,상
2020-01,10kg상자,33700,100.0,337000,대구,대구중앙청과,오이,가시오이,경상남도,창녕군,5등
2020-01,10kg상자,30800,100.0,308000,대구,농협북대구(공),오이,가시오이,경남,합천군,상
2020-01,10kg상자,28833.33333333333,90.0,259500,대구,대양청과,오이,가시오이,경상남도,함안군,등외
2020-01,10kg상자,20444.44444444445,90.0,184000,대구,농협북대구(공),오이,가시오이,경상남도,창녕군,등외
2020-01,10kg상자,34000,80.0,272000,대구,농협북대구(공),오이,가시오이,부산,강서구,상
2020-01,10kg상자,18214.28571428571,70.0,127500,대구,농협북대구(공),오이,가시오이,경남,합천군,.
2020-01,10kg상자,16714.28571428571,70.0,117000,대구,농협북대구(공),오이,가시오이,대구광역시,대구광역시,5등
2020-01,10kg상자,25416.66666666667,60.0,152500,대구,효성청과,오이,가시오이,부산광역시,부산광역시,보통
2020-01,10kg상자,11333.33333333333,60.0,68000,대구,농협북대구(공),오이,가시오이,대구광역시,대구광역시,등외
2020-01,10kg상자,8833.333333333334,60.0,53000,대구,농협북대구(공),오이,가시오이,대구,북구,등외
2020-01,10kg상자,33000,50.0,165000,대구,농협북대구(공),오이,가시오이,경남,밀양시,특
2020-01,10kg상자,26000,50.0,130000,대구,농협북대구(공),오이,가시오이,대구광역시,대구광역시,.
2020-01,10kg상자,21750,40.0,87000,대구,대구원협(공),오이,가시오이,대구,북구,.
2020-01,10kg상자,13500,40.0,54000,대구,대구중앙청과,오이,가시오이,경상북도,상주시,4등
2020-01,10kg상자,30833.33333333333,30.0,92500,대구,대구중앙청과,오이,가시오이,경상북도,군위군,5등
2020-01,10kg상자,26000,30.0,78000,대구,대구원협(공),오이,가시오이,경남,합천군,등외
2020-01,10kg상자,20000,30.0,60000,대구,농협북대구(공),오이,가시오이,-,-,.
2020-01,10kg상자,11000,30.0,33000,대구,농협북대구(공),오이,가시오이,-,-,5등
2020-01,10kg상자,32000,20.0,64000,대구,대양청과,오이,가시오이,경상남도,밀양시,등외
2020-01,10kg상자,30000,20.0,60000,대구,효성청과,오이,가시오이,경상북도,칠곡군,5등
2020-01,10kg상자,27000,20.0,54000,대구,농협북대구(공),오이,가시오이,경상남도,창녕군,보통
2020-01,10kg상자,26250,20.0,52500,대구,대구중앙청과,오이,가시오이,경상남도,창원시,5등
2020-01,10kg상자,18500,20.0,37000,대구,대구중앙청과,오이,가시오이,경상북도,고령군,5등
2020-01,10kg상자,34500,10.0,34500,대구,대구중앙청과,오이,가시오이,경상북도,경산시,5등
2020-01,10kg상자,32000,10.0,32000,대구,대구원협(공),오이,가시오이,대구,달성군,5등
2020-01,10kg상자,30500,10.0,30500,대구,대구중앙청과,오이,가시오이,경상북도,청송군,5등
2020-01,10kg상자,28000,10.0,28000,대구,농협북대구(공),오이,가시오이,경남,밀양시,상
2020-01,10kg상자,24000,10.0,24000,대구,농협북대구(공),오이,가시오이,부산,강서구,5등
2020-01,10kg상자,18000,10.0,18000,대구,대양청과,오이,가시오이,경상북도,구미시,등외
2020-01,10kg상자,15000,10.0,15000,대구,농협북대구(공),오이,가시오이,-,-,상
2020-01,10kg상자,15000,10.0,15000,대구,대양청과,오이,가시오이,경상남도,창녕군,4등
2020-01,8kg상자,32000,8.0,32000,대구,효성청과,오이,가시오이,경상남도,창녕군,상
2020-01,8kg상자,19000,8.0,19000,대구,효성청과,오이,가시오이,경상남도,창녕군,보통
2020-01,7kg상자,12000,7.0,12000,대구,효성청과,오이,가시오이,경상남도,창녕군,보통
2023-08,10kg상자,15492.36947791165,2490.0,3857600,대전,대전중앙청과,오이,가시오이,충청북도,괴산군,특
2023-08,10kg상자,14810.81081081081,370.0,548000,대전,대전중앙청과,오이,가시오이,충청북도,증평군,특
2023-08,10kg상자,19000,310.0,589000,대전,대전중앙청과,오이,가시오이,경상남도,창녕군,특
2023-08,10kg상자,17000,300.0,510000,대전,대전중앙청과,오이,가시오이,경상북도,칠곡군,특
2023-08,10kg상자,10961.53846153846,260.0,285000,대전,대전중앙청과,오이,가시오이,강원도,양구군,특
2023-08,10kg상자,16758.33333333333,240.0,402200,대전,대전원협(공),오이,가시오이,충남,논산시,특
2023-08,10kg상자,13500,240.0,324000,대전,대전중앙청과,오이,가시오이,경상북도,상주시,특
2023-08,10kg상자,10811.76470588235,170.0,183800,대전,대전중앙청과,오이,가시오이,충청북도,증평군,.
2023-08,10kg상자,6000,150.0,90000,대전,대전중앙청과,오이,가시오이,대구,동구,특
2023-08,10kg상자,5071.428571428572,140.0,71000,대전,대전중앙청과,오이,가시오이,충청북도,증평군,상
2023-08,10kg상자,4775,80.0,38200,대전,대전중앙청과,오이,가시오이,충청북도,괴산군,상
2023-08,10kg상자,3300,60.0,19800,대전,대전중앙청과,오이,가시오이,강원도,양구군,.
2023-08,10kg상자,12720,50.0,63600,대전,대전중앙청과,오이,가시오이,충청북도,괴산군,.
2023-08,10kg상자,1800,40.0,7200,대전,대전원협(공),오이,가시오이,경남,함양군,특
2023-08,10kg상자,3500,20.0,7000,대전,대전원협(공),오이,가시오이,전북,무주군,특
2023-08,10kg상자,3300,20.0,6600,대전,대전중앙청과,오이,가시오이,경상북도,의성군,.
2023-07,10kg상자,19300.95628415301,7320.0,14128300,대전,대전중앙청과,오이,가시오이,충청북도,괴산군,특
2023-07,10kg상자,15885.52631578947,1520.0,2414600,대전,대전중앙청과,오이,가시오이,강원도,양구군,특
2023-07,10kg상자,12401.40845070423,1420.0,1761000,대전,대전중앙청과,오이,가시오이,충청남도,공주시,특
2023-07,10kg상자,11031.91489361702,940.0,1037000,대전,대전중앙청과,오이,가시오이,경상남도,진주시,특
2023-07,10kg상자,13856.04395604396,910.0,1260900,대전,대전중앙청과,오이,가시오이,전라북도,장수군,특
2023-07,10kg상자,3486.842105263158,760.0,265000,대전,대전중앙청과,오이,가시오이,경상남도,진주시,상
2023-07,10kg상자,27380.28169014084,710.0,1944000,대전,대전중앙청과,오이,가시오이,충청남도,천안시,특
2023-07,10kg상자,9828.57142857143,700.0,688000,대전,대전원협(공),오이,가시오이,충남,공주시,특
2023-07,10kg상자,10276.11940298507,670.0,688500,대전,대전중앙청과,오이,가시오이,충청북도,괴산군,상
2023-07,10kg상자,8719.298245614034,570.0,497000,대전,대전원협(공),오이,가시오이,경남,진주시,특
2023-07,10kg상자,21516.77777777778,450.0,968255,대전,대전원협(공),오이,가시오이,서울,송파구,특
2023-07,10kg상자,30000,410.0,1230000,대전,대전중앙청과,오이,가시오이,경상북도,상주시,특
2023-07,10kg상자,9694.285714285714,350.0,339300,대전,대전중앙청과,오이,가시오이,충청남도,공주시,.
2023-07,10kg상자,11065.21739130435,230.0,254500,대전,대전원협(공),오이,가시오이,경남,함양군,특
2023-07,10kg상자,6500,230.0,149500,대전,대전중앙청과,오이,가시오이,경상북도,상주시,.
2023-07,10kg상자,7000,160.0,112000,대전,대전중앙청과,오이,가시오이,경상북도,의성군,.
2023-07,10kg상자,15966.66666666667,150.0,239500,대전,대전중앙청과,오이,가시오이,충청남도,천안시,상
2023-07,10kg상자,5566.666666666667,150.0,83500,대전,대전원협(공),오이,가시오이,경남,진주시,상
2023-07,10kg상자,8500,120.0,102000,대전,대전중앙청과,오이,가시오이,강원도,양구군,.
2023-07,10kg상자,4050,120.0,48600,대전,대전중앙청과,오이,가시오이,충청남도,공주시,상
