Date,총거래물량,총거래금액,평균단가,평균단가 편차,지역,작물명
2021-07-01,9823917.7,7558471630,769.394844380669,1324.828068952335,전국,대파
2021-08-01,9968404.4,11321742560,1135.7627666068604,958.4601467261434,전국,대파
2021-09-01,11260148.1,15361114145,1364.201785676336,730.0211276566679,전국,대파
2021-10-01,11946658.7,14657228400,1226.889356100882,867.3335572321218,전국,대파
2021-11-01,12474012.0,16886283436,1353.7171068939167,740.5058064390871,전국,대파
2021-12-01,9408830.5,10391237460,1104.4132913224444,989.8096220105596,전국,대파
2022-01-01,14658810.7,17341861360,1183.0333111539533,235.8372515905956,전국,대파
2022-02-01,11168417.4,12864852070,1151.895708160048,266.9748545845009,전국,대파
2022-03-01,14431587.0,19203695590,1330.671089049319,88.1994736952297,전국,대파
2022-04-01,12789181.6,12619659430,986.7448774048216,432.1256853397272,전국,대파
2022-05-01,12180948.3,15648278770,1284.651932230925,134.2186305136238,전국,대파
2022-06-01,12107661.2,16835906690,1390.5168316074123,28.35373113713649,전국,대파
2022-07-01,11866272.1,18387259670,1549.5396966331157,-130.66913388856688,전국,대파
2022-08-01,13047536.840000002,22215642640,1702.669470293674,-283.79890754912526,전국,대파
2022-09-01,12966041.999999998,21741449620,1676.7992591725372,-257.9286964279884,전국,대파
2022-10-01,13368122.6,21752426640,1627.186351507578,-208.3157887630291,전국,대파
2022-11-01,13670581.19,20571548035,1504.8042032073986,-85.93364046284978,전국,대파
2022-12-01,14536376.4,23284316290,1601.7964621499482,-182.92589940539932,전국,대파
2023-01-01,14178892.9,20594622690,1452.484537068476,54.20359402505892,전국,대파
2023-02-01,14172396.7,23912941920,1687.2899077119398,-180.60177661840493,전국,대파
2023-03-01,16338155.4,26985357980,1651.6771519996682,-144.98902090613342,전국,대파
2023-04-01,13639515.7,15459874420,1133.462122852353,373.2260082411817,전국,대파
2023-05-01,13309285.0,21356533250,1604.6341520224414,-97.9460209289066,전국,대파
2023-06-01,12489181.97,17305210870,1385.616040471544,121.0720906219908,전국,대파
2023-07-01,11657546.83,18033825320,1546.9657195449586,-40.27758845142375,전국,대파
2023-08-01,2879698.9,5008525920,1739.2533365207037,-232.56520542716885,전국,대파
